ID,Year,Month,Day,Lunar_Year,Lunar_Month,Lunar_Day,Holiday,Totall_Holiday,Temperature_Up,Temperature_Down,Weather,visitor_count
1825,2016,1,10,2015,11,31,2,2,7,-3,5.2,2039
1826,2016,1,11,2015,12,2,0,0,7,-2,5.2,2038
1827,2016,1,12,2015,12,3,0,0,6,-1,5.2,2002
1828,2016,1,13,2015,12,4,0,0,5,2,2,2037
1829,2016,1,14,2015,12,5,0,0,7,-3,2.1,2121
1830,2016,1,15,2015,12,6,0,0,8,0,2.3,2466
1831,2016,1,16,2015,12,7,1,2,11,-2,2.1,3626
1832,2016,1,17,2015,12,8,2,2,10,-2,2,2432
1833,2016,1,18,2015,12,9,0,0,7,-2,1.2,2132
1834,2016,1,19,2015,12,10,0,0,6,1,3.5,2178
1835,2016,1,20,2015,12,11,0,0,5,-2,5.5,2098
1836,2016,1,21,2015,12,12,0,0,5,1,2.5,2328
1837,2016,1,22,2015,12,13,0,0,6,-5,5.2,2189
1838,2016,1,23,2015,12,14,1,2,3,-11,2,3882
1839,2016,1,24,2015,12,15,2,2,2,-11,1,2343
1840,2016,1,25,2015,12,16,0,0,3,-9,2,2387
1841,2016,1,26,2015,12,17,0,0,5,-4,2,2515
1842,2016,1,27,2015,12,18,0,0,6,-4,2,2337
1843,2016,1,28,2015,12,19,0,0,7,-4,2,2658
1844,2016,1,29,2015,12,20,0,0,8,-1,2,2578
1845,2016,1,30,2015,12,21,1,2,7,-3,2.5,3498
1846,2016,1,31,2015,12,22,2,2,3,-2,5.5,2107
1847,2016,2,1,2015,12,23,0,0,5,-3,5.2,2011
1848,2016,2,2,2015,12,24,0,0,6,-3,2,2267
1849,2016,2,3,2015,12,25,0,0,6,-2,2,2130
1850,2016,2,4,2015,12,26,0,0,7,-1,2,2315
1851,2016,2,5,2015,12,27,0,0,9,0,2,2112
1852,2016,2,6,2015,12,28,0,0,10,-1,2.1,1562
1853,2016,2,7,2015,12,29,1,7,13,-2,1,1919
1854,2016,2,8,2016,1,1,2,7,13,0,2,3555
1855,2016,2,9,2016,1,2,3,7,13,2,2,10651
1856,2016,2,10,2016,1,3,4,7,12,2,2,16839
1857,2016,2,11,2016,1,4,5,7,12,0,2,18751
1858,2016,2,12,2016,1,5,6,7,10,0,5,14774
1859,2016,2,13,2016,1,6,7,7,5,-1,5.5,10517
1860,2016,2,14,2016,1,7,0,0,5,-3,5.2,7641
1861,2016,2,15,2016,1,8,0,0,6,-2,1,6916
1862,2016,2,16,2016,1,9,0,0,8,-1,2,6371
1863,2016,2,17,2016,1,10,0,0,10,0,2,6327
1864,2016,2,18,2016,1,11,0,0,12,0,2,6082
1865,2016,2,19,2016,1,12,0,0,11,0,2.1,4969
1866,2016,2,20,2016,1,13,1,2,9,-2,2.5,5741
1867,2016,2,21,2016,1,14,2,2,8,-1,5.2,3227
1868,2016,2,22,2016,1,15,0,0,10,0,2,2127
1869,2016,2,23,2016,1,16,0,0,10,0,2,1966
1870,2016,2,24,2016,1,17,0,0,10,2,2,2503
1871,2016,2,25,2016,1,18,0,0,13,0,2.1,2799
1872,2016,2,26,2016,1,19,0,0,14,-1,1,2990
1873,2016,2,27,2016,1,20,1,2,16,0,2,4607
1874,2016,2,28,2016,1,21,2,2,18,1,1,3002
1875,2016,2,29,2016,1,22,0,0,16,3,1.2,2594
1876,2016,3,1,2016,1,23,0,0,16,3,1.2,3143
1877,2016,3,2,2016,1,24,0,0,18,3,2,4467
1878,2016,3,3,2016,1,25,0,0,19,4,1.2,5050
1879,2016,3,4,2016,1,26,0,0,20,5,5.1,6237
1880,2016,3,5,2016,1,27,1,2,19,6,2,13459
1881,2016,3,6,2016,1,28,2,2,20,6,2,8094
1882,2016,3,7,2016,1,29,0,0,18,6,2.5,6636
1883,2016,3,8,2016,1,30,0,0,15,6,5,12005
1884,2016,3,9,2016,2,1,0,0,9,2,5,15029
1885,2016,3,10,2016,2,2,0,0,9,3,2,10640
1886,2016,3,11,2016,2,3,0,0,12,-1,2.1,12568
1887,2016,3,12,2016,2,4,1,2,14,5,2.5,23167
1888,2016,3,13,2016,2,5,2,2,10,4,5,12736
1889,2016,3,14,2016,2,6,0,0,11,3,2,8096
1890,2016,3,15,2016,2,7,0,0,13,6,5,12963
1892,2016,3,17,2016,2,9,0,0,15,5,5.2,15049
1893,2016,3,18,2016,2,10,0,0,20,5,1,14398
1894,2016,3,19,2016,2,11,1,2,24,6,1.2,27213
1895,2016,3,20,2016,2,12,2,2,17,10,3.5,13562
1896,2016,3,21,2016,2,13,0,0,14,10,5,9505
1897,2016,3,22,2016,2,14,0,0,15,8,5,16643
1898,2016,3,23,2016,2,15,0,0,13,7,5,19815
1899,2016,3,24,2016,2,16,0,0,13,6,2.1,14431
1900,2016,3,25,2016,2,17,0,0,15,3,2,17143
1901,2016,3,26,2016,2,18,1,2,15,3,2,30818
1902,2016,3,27,2016,2,19,2,2,16,3,2,21480
1903,2016,3,28,2016,2,20,0,0,17,5,5,16996
1904,2016,3,29,2016,2,21,0,0,15,5,5.2,24934
1905,2016,3,30,2016,2,22,0,0,19,5,2,28088
1906,2016,3,31,2016,2,23,0,0,23,8,2,24482
1907,2016,4,1,2016,2,24,0,0,22,9,2,6152
1908,2016,4,2,2016,2,25,1,3,23,9,2,9550
1909,2016,4,3,2016,2,26,2,3,25,10,2,21728
1910,2016,4,4,2016,2,27,3,3,22,12,2.5,7198
1911,2016,4,5,2016,2,28,0,0,18,11,5,6354
1912,2016,4,6,2016,2,29,0,0,22,9,4,6596
1913,2016,4,7,2016,3,1,0,0,16,10,5,8292
1914,2016,4,8,2016,3,2,0,0,14,10,5,10713
1915,2016,4,9,2016,3,3,1,2,21,10,5,15769
1916,2016,4,10,2016,3,4,2,2,20,9,4.2,12581
1917,2016,4,11,2016,3,5,0,0,18,9,5.2,10759
1918,2016,4,12,2016,3,6,0,0,21,10,5,13396
1919,2016,4,13,2016,3,7,0,0,19,11,5,15142
1920,2016,4,14,2016,3,8,0,0,19,9,5,13725
1921,2016,4,15,2016,3,9,0,0,18,8,6.2,15160
1922,2016,4,16,2016,3,10,1,2,20,7,2,18778
1923,2016,4,17,2016,3,11,2,2,20,6,2.1,13389
1924,2016,4,18,2016,3,12,0,0,21,8,2.1,13211
1925,2016,4,19,2016,3,13,0,0,22,9,5.2,14838
1926,2016,4,20,2016,3,14,0,0,24,9,2,14858
1927,2016,4,21,2016,3,15,0,0,18,10,6.5,15017
1928,2016,4,22,2016,3,16,0,0,17,9,5.2,16743
1929,2016,4,23,2016,3,17,1,2,20,10,2.5,20015
1930,2016,4,24,2016,3,18,2,2,19,10,5,12931
1931,2016,4,25,2016,3,19,0,0,19,11,5,11362
1932,2016,4,26,2016,3,20,0,0,17,8,5.1,12573
1933,2016,4,27,2016,3,21,0,0,20,10,5.2,12915
1934,2016,4,28,2016,3,22,0,0,23,8,5.2,12512
1935,2016,4,29,2016,3,23,0,0,25,10,2.5,12379
1936,2016,4,30,2016,3,24,1,3,24,10,5.2,13992
1937,2016,5,1,2016,3,25,2,3,27,10,1,23703
1938,2016,5,2,2016,3,26,3,3,25,12,2,9930
1939,2016,5,3,2016,3,27,0,0,27,11,2,8811
1940,2016,5,4,2016,3,28,0,0,29,14,2,9310
1941,2016,5,5,2016,3,29,0,0,27,14,6.5,10043
1942,2016,5,6,2016,3,30,0,0,24,15,5,10400
1943,2016,5,7,2016,4,1,1,2,18,13,5,11909
1944,2016,5,8,2016,4,2,2,2,23,13,4.5,10122
1945,2016,5,9,2016,4,3,0,0,26,12,2,10077
1946,2016,5,10,2016,4,4,0,0,31,10,1,11652
1947,2016,5,11,2016,4,5,0,0,31,14,2.5,13522
1948,2016,5,12,2016,4,6,0,0,17,11,5,13094
1949,2016,5,13,2016,4,7,0,0,20,11,4.6,12776
1950,2016,5,14,2016,4,8,1,2,16,8,5,14599
1951,2016,5,15,2016,4,9,2,2,23,7,2,11496
1952,2016,5,16,2016,4,10,0,0,24,10,2,12694
1953,2016,5,17,2016,4,11,0,0,21,11,5.2,13262
1954,2016,5,18,2016,4,12,0,0,26,13,5,13365
1955,2016,5,19,2016,4,13,0,0,25,13,5.2,12553
1956,2016,5,20,2016,4,14,0,0,27,14,2.5,14895
1957,2016,5,21,2016,4,15,1,2,18,13,5.6,16075
1958,2016,5,22,2016,4,16,2,2,15,11,6.5,11138
1959,2016,5,23,2016,4,17,0,0,23,13,2,11501
1960,2016,5,24,2016,4,18,0,0,25,15,2,11761
1961,2016,5,25,2016,4,19,0,0,15,10,5.6,12153
1962,2016,5,26,2016,4,20,0,0,18,10,2.5,11769
1963,2016,5,27,2016,4,21,0,0,20,12,2.5,13835
1964,2016,5,28,2016,4,22,1,2,24,13,5,13893
1965,2016,5,29,2016,4,23,2,2,27,15,5,12190
1966,2016,5,30,2016,4,24,0,0,25,16,5,10519
1967,2016,5,31,2016,4,25,0,0,26,17,5,10667
1968,2016,6,1,2016,4,26,0,0,25,15,5.6,10824
1969,2016,6,2,2016,4,27,0,0,25,10,5,10718
1970,2016,6,3,2016,4,28,0,0,31,13,2,13599
1971,2016,6,4,2016,4,29,1,2,28,13,5.2,14827
1972,2016,6,5,2016,5,1,2,2,29,15,5,12419
1973,2016,6,6,2016,5,2,0,0,29,15,5,13307
1974,2016,6,7,2016,5,3,0,0,29,14,2,15182
1975,2016,6,8,2016,5,4,0,0,26,14,5,14331
1976,2016,6,9,2016,5,5,1,3,23,14,5.2,13775
1977,2016,6,10,2016,5,6,2,3,29,14,2,22598
1978,2016,6,11,2016,5,7,3,3,27,15,5,13588
1979,2016,6,12,2016,5,8,0,0,31,15,2,13324
1980,2016,6,13,2016,5,9,0,0,31,16,4.2,12012
1981,2016,6,14,2016,5,10,0,0,27,14,5,13660
1982,2016,6,15,2016,5,11,0,0,23,11,5.1,14855
1983,2016,6,16,2016,5,12,0,0,30,15,1,15641
1984,2016,6,17,2016,5,13,0,0,32,17,2,16836
1985,2016,6,18,2016,5,14,1,2,28,16,6,16309
1986,2016,6,19,2016,5,15,2,2,33,18,2,14961
1987,2016,6,20,2016,5,16,0,0,32,19,5,12850
1988,2016,6,21,2016,5,17,0,0,29,19,5.2,13594
1989,2016,6,22,2016,5,18,0,0,29,19,5.6,13032
1990,2016,6,23,2016,5,19,0,0,27,17,5,12410
1991,2016,6,24,2016,5,20,0,0,25,16,5.2,13424
1992,2016,6,25,2016,5,21,1,2,26,17,2.5,14082
1993,2016,6,26,2016,5,22,2,2,25,17,5.2,14141
1994,2016,6,27,2016,5,23,0,0,25,15,6.5,13704
1995,2016,6,28,2016,5,24,0,0,30,16,5.1,13231
1996,2016,6,29,2016,5,25,0,0,31,18,2.6,14484
1997,2016,6,30,2016,5,26,0,0,26,14,5.2,13991
1998,2016,7,1,2016,5,27,0,0,31,16,5.2,18938
1999,2016,7,2,2016,5,28,1,2,30,16,2,17954
2000,2016,7,3,2016,5,29,2,2,30,16,5.1,17193
2001,2016,7,4,2016,6,1,0,0,32,20,2.5,17843
2002,2016,7,5,2016,6,2,0,0,24,18,6.6,18810
2003,2016,7,6,2016,6,3,0,0,25,19,5,20377
2004,2016,7,7,2016,6,4,0,0,26,20,5,20316
2005,2016,7,8,2016,6,5,0,0,26,20,5,24947
2006,2016,7,9,2016,6,6,1,2,27,20,5.2,20697
2007,2016,7,10,2016,6,7,2,2,31,20,6.5,19899
2008,2016,7,11,2016,6,8,0,0,30,20,5.6,17239
2009,2016,7,12,2016,6,9,0,0,28,19,5,18747
2010,2016,7,13,2016,6,10,0,0,22,17,6,19472
2011,2016,7,14,2016,6,11,0,0,27,15,5.1,18689
2012,2016,7,15,2016,6,12,0,0,31,18,1.2,23004
2013,2016,7,16,2016,6,13,1,2,29,19,5,20971
2014,2016,7,17,2016,6,14,2,2,25,18,5.6,22798
2015,2016,7,18,2016,6,15,0,0,23,17,6.2,20720
2016,2016,7,19,2016,6,16,0,0,33,17,2,23253
2017,2016,7,20,2016,6,17,0,0,34,17,2,26043
2018,2016,7,21,2016,6,18,0,0,31,21,5,23380
2019,2016,7,22,2016,6,19,0,0,23,19,6,25415
2020,2016,7,23,2016,6,20,1,2,27,20,5,23787
2021,2016,7,24,2016,6,21,2,2,27,20,5,25252
2022,2016,7,25,2016,6,22,0,0,26,18,6,24082
2023,2016,7,26,2016,6,23,0,0,26,15,6,24175
2024,2016,7,27,2016,6,24,0,0,32,16,2,29077
2025,2016,7,28,2016,6,25,0,0,33,16,2,26917
2026,2016,7,29,2016,6,26,0,0,31,18,2,29440
2027,2016,7,30,2016,6,27,1,2,31,17,2,24994
2028,2016,7,31,2016,6,28,2,2,31,18,2,27570
2029,2016,8,1,2016,6,29,0,0,30,19,2,27930
2030,2016,8,2,2016,6,30,0,0,29,19,5,29969
2031,2016,8,3,2016,7,1,0,0,28,19,5,34881
2032,2016,8,4,2016,7,2,0,0,29,19,5,32844
2033,2016,8,5,2016,7,3,0,0,32,18,2,37082
2034,2016,8,6,2016,7,4,1,2,33,18,5,32217
2035,2016,8,7,2016,7,5,2,2,31,18,5,33486
2036,2016,8,8,2016,7,6,0,0,31,18,5,31001
2037,2016,8,9,2016,7,7,0,0,30,19,5,34966
2038,2016,8,10,2016,7,8,0,0,29,18,5,38907
2039,2016,8,11,2016,7,9,0,0,30,20,2,34751
2040,2016,8,12,2016,7,10,0,0,31,19,2,37855
2041,2016,8,13,2016,7,11,1,2,32,21,2,32238
2042,2016,8,14,2016,7,12,2,2,33,22,2,32254
2043,2016,8,15,2016,7,13,0,0,35,22,2,30033
2044,2016,8,16,2016,7,14,0,0,33,22,2,30407
2045,2016,8,17,2016,7,15,0,0,32,22,2,32457
2046,2016,8,18,2016,7,16,0,0,32,22,5,27646
2047,2016,8,19,2016,7,17,0,0,34,22,2,30681
2048,2016,8,20,2016,7,18,1,2,34,21,1,25556
2049,2016,8,21,2016,7,19,2,2,33,22,2,26838
2050,2016,8,22,2016,7,20,0,0,33,22,2,24245
2051,2016,8,23,2016,7,21,0,0,31,22,2,24499
2052,2016,8,24,2016,7,22,0,0,32,21,2,24949
2053,2016,8,25,2016,7,23,0,0,28,19,5,21573
2054,2016,8,26,2016,7,24,0,0,28,18,2,20180
2055,2016,8,27,2016,7,25,1,2,26,18,5,17520
2056,2016,8,28,2016,7,26,2,2,25,18,5,14264
2057,2016,8,29,2016,7,27,0,0,20,17,6,11905
2058,2016,8,30,2016,7,28,0,0,22,15,5,11151
2059,2016,8,31,2016,7,29,0,0,23,15,5,12403
2060,2016,9,1,2016,8,1,0,0,25,15,2,13556
2061,2016,9,2,2016,8,2,0,0,25,15,5,15723
2062,2016,9,3,2016,8,3,1,2,23,15,5,17426
2063,2016,9,4,2016,8,4,2,2,24,15,5,19462
2064,2016,9,5,2016,8,5,0,0,19,14,5,18693
2065,2016,9,6,2016,8,6,0,0,26,14,2,19684
2066,2016,9,7,2016,8,7,0,0,25,14,5,20218
2067,2016,9,8,2016,8,8,0,0,24,15,5,19413
2068,2016,9,9,2016,8,9,0,0,28,15,6,20556
2069,2016,9,10,2016,8,10,1,2,27,13,2,21538
2070,2016,9,11,2016,8,11,2,2,28,12,2,19604
2071,2016,9,12,2016,8,12,0,0,23,14,5,21806
2072,2016,9,13,2016,8,13,0,0,25,15,2,23930
2073,2016,9,14,2016,8,14,0,0,20,14,6,17753
2074,2016,9,15,2016,8,15,1,3,27,15,2,18636
2075,2016,9,16,2016,8,16,2,3,27,16,2,22230
2076,2016,9,17,2016,8,17,3,3,20,16,5,14508
2077,2016,9,18,2016,8,18,0,0,19,13,6,19719
2078,2016,9,19,2016,8,19,0,0,20,14,5,23593
2079,2016,9,20,2016,8,20,0,0,19,12,5,23695
2080,2016,9,21,2016,8,21,0,0,25,11,2,28368
2081,2016,9,22,2016,8,22,0,0,23,13,5,27260
2082,2016,9,23,2016,8,23,0,0,22,13,5,28729
2083,2016,9,24,2016,8,24,1,2,22,13,5,24715
2084,2016,9,25,2016,8,25,2,2,24,15,5,21830
2085,2016,9,26,2016,8,26,0,0,20,14,6,19096
2086,2016,9,27,2016,8,27,0,0,23,14,5,19898
2087,2016,9,28,2016,8,28,0,0,25,14,2,17531
2088,2016,9,29,2016,8,29,0,0,21,14,5,15357
2089,2016,9,30,2016,8,30,0,0,26,12,2,16801
2090,2016,10,1,2016,9,1,1,7,28,12,1,16855
2091,2016,10,2,2016,9,2,2,7,30,12,1,42169
2092,2016,10,3,2016,9,3,3,7,29,15,1,42262
2093,2016,10,4,2016,9,4,4,7,18,12,5,42732
2094,2016,10,5,2016,9,5,5,7,17,12,6,32728
2095,2016,10,6,2016,9,6,6,7,18,12,5,20031
2096,2016,10,7,2016,9,7,7,7,16,11,5,17074
2097,2016,10,8,2016,9,8,0,0,17,11,2,17104
2098,2016,10,9,2016,9,9,0,0,17,11,5,15719
2099,2016,10,10,2016,9,10,0,0,13,10,6,19997
2100,2016,10,11,2016,9,11,0,0,15,10,5,21256
2101,2016,10,12,2016,9,12,0,0,17,10,5,25663
2102,2016,10,13,2016,9,13,0,0,18,11,2,26547
2103,2016,10,14,2016,9,14,0,0,15,11,5,29568
2104,2016,10,15,2016,9,15,1,2,22,12,2,28651
2105,2016,10,16,2016,9,16,2,2,19,10,5,26397
2106,2016,10,17,2016,9,17,0,0,22,9,2,30404
2107,2016,10,18,2016,9,18,0,0,23,10,2,31150
2108,2016,10,19,2016,9,19,0,0,21,10,2,32185
2109,2016,10,20,2016,9,20,0,0,23,13,2,28559
2110,2016,10,21,2016,9,21,0,0,22,15,2,31491
2111,2016,10,22,2016,9,22,1,2,17,13,5,29836
2112,2016,10,23,2016,9,23,2,2,21,10,2,23132
2113,2016,10,24,2016,9,24,0,0,20,11,2,22950
2114,2016,10,25,2016,9,25,0,0,16,11,2,22713
2115,2016,10,26,2016,9,26,0,0,17,8,5,23191
2116,2016,10,27,2016,9,27,0,0,14,4,5,23234
2117,2016,10,28,2016,9,28,0,0,10,4,5,23364
2118,2016,10,29,2016,9,29,1,2,16,5,1,22047
2119,2016,10,30,2016,9,30,2,2,15,7,2,16167
2120,2016,10,31,2016,10,1,0,0,17,8,1,11854
2121,2016,11,1,2016,10,2,0,0,17,7,3,11482
2122,2016,11,2,2016,10,3,0,0,19,5,2,13861
2123,2016,11,3,2016,10,4,0,0,20,5,1,14488
2124,2016,11,4,2016,10,5,0,0,21,6,2,15079
2125,2016,11,5,2016,10,6,1,2,22,5,1,15321
2126,2016,11,6,2016,10,7,2,2,15,8,5,10427
2127,2016,11,7,2016,10,8,0,0,12,5,5,8234
2128,2016,11,8,2016,10,9,0,0,12,3,2,8313
2129,2016,11,9,2016,10,10,0,0,14,2,2,7696
2130,2016,11,10,2016,10,11,0,0,15,3,1,7453
2131,2016,11,11,2016,10,12,0,0,19,6,2,7237
2132,2016,11,12,2016,10,13,1,2,17,5,2,7158
2133,2016,11,13,2016,10,14,2,2,18,5,1,6130
2134,2016,11,14,2016,10,15,0,0,17,6,1,4305
2135,2016,11,15,2016,10,16,0,0,18,7,2,3859
2136,2016,11,16,2016,10,17,0,0,17,7,2,8900
2137,2016,11,17,2016,10,18,0,0,19,6,2,8209
2138,2016,11,18,2016,10,19,0,0,20,6,1,8968
2139,2016,11,19,2016,10,20,1,2,18,10,1,7695
2140,2016,11,20,2016,10,21,2,2,19,7,2,6063
2141,2016,11,21,2016,10,22,0,0,16,7,2,5740
2142,2016,11,22,2016,10,23,0,0,8,3,2,6367
2143,2016,11,23,2016,10,24,0,0,7,2,1,5557
2144,2016,11,24,2016,10,25,0,0,6,2,5,5023
2145,2016,11,25,2016,10,26,0,0,7,1,2,4044
2146,2016,11,26,2016,10,27,1,2,12,1,1,4896
2147,2016,11,27,2016,10,28,2,2,11,2,2,3456
2148,2016,11,28,2016,10,29,0,0,8,2,2,2941
2149,2016,11,29,2016,11,1,0,0,10,1,2,3063
2150,2016,11,30,2016,11,2,0,0,12,1,1,2832
2151,2016,12,1,2016,11,3,0,0,11,0,1,2590
2152,2016,12,2,2016,11,4,0,0,10,2,2,2918
2153,2016,12,3,2016,11,5,1,2,14,0,2,3001
2155,2016,12,5,2016,11,7,0,0,13,1,1,2205
2156,2016,12,6,2016,11,8,0,0,14,0,1,2572
2157,2016,12,7,2016,11,9,0,0,15,0,1,3155
2158,2016,12,8,2016,11,10,0,0,17,1,1,2226
2159,2016,12,9,2016,11,11,0,0,17,0,1,2578
2160,2016,12,10,2016,11,12,1,2,13,0,2,2788
2161,2016,12,11,2016,11,13,2,2,14,0,1,2445
2162,2016,12,12,2016,11,14,0,0,11,1,1,1891
2163,2016,12,13,2016,11,15,0,0,11,3,1,2560
2164,2016,12,14,2016,11,16,0,0,10,0,2,3597
2165,2016,12,15,2016,11,17,0,0,9,0,2,2046
2166,2016,12,16,2016,11,18,0,0,11,-1,1,2021
2167,2016,12,17,2016,11,19,1,2,11,0,1,2528
2168,2016,12,18,2016,11,20,2,2,12,-1,2,2117
2169,2016,12,19,2016,11,21,0,0,12,1,2,2057
2170,2016,12,20,2016,11,22,0,0,11,2,2,2039
2171,2016,12,21,2016,11,23,0,0,12,1,1,1935
2172,2016,12,22,2016,11,24,0,0,12,0,1,1812
2173,2016,12,23,2016,11,25,0,0,9,0,2,2360
2174,2016,12,24,2016,11,26,1,2,10,1,2,2594
2175,2016,12,25,2016,11,27,2,2,5,-1,2,2518
2176,2016,12,26,2016,11,28,0,0,8,-1,2,2055
2177,2016,12,27,2016,11,29,0,0,8,-2,2,2331
2178,2016,12,28,2016,11,30,0,0,10,-1,1,2232
2179,2016,12,29,2016,12,1,0,0,10,-3,2,2289
2180,2016,12,30,2016,12,2,0,0,11,-2,1,2223
2181,2016,12,31,2016,12,3,1,3,9,-2,2,3242
2182,2017,1,1,2016,12,4,2,3,11,0,1,6631
2183,2017,1,2,2016,12,5,3,3,11,0,1,2085
2184,2017,1,3,2016,12,6,0,0,13,0,2,1414
2185,2017,1,4,2016,12,7,0,0,11,1,2,1238
2186,2017,1,5,2016,12,8,0,0,12,0,1,1072
2187,2017,1,6,2016,12,9,0,0,10,0,2,1475
2188,2017,1,7,2016,12,10,1,2,8,0,3,1819
2189,2017,1,8,2016,12,11,2,2,9,0,2,1659
2190,2017,1,9,2016,12,12,0,0,9,0,2,1431
2191,2017,1,10,2016,12,13,0,0,5,0,5,1247
2192,2017,1,11,2016,12,14,0,0,4,-2,2,1414
2193,2017,1,12,2016,12,15,0,0,7,-3,2,1455
2194,2017,1,13,2016,12,16,0,0,8,-2,2,1569
2195,2017,1,14,2016,12,17,1,2,9,-1,1,2205
2196,2017,1,15,2016,12,18,2,2,9,0,2,1769
2197,2017,1,16,2016,12,19,0,0,6,0,2,1611
2198,2017,1,17,2016,12,20,0,0,6,0,5,2147
2199,2017,1,18,2016,12,21,0,0,10,0,2,2098
2200,2017,1,19,2016,12,22,0,0,7,0,3,1881
2201,2017,1,20,2016,12,23,0,0,7,-2,2,2114
2202,2017,1,21,2016,12,24,1,2,9,-2,2,2274
2203,2017,1,22,2016,12,25,2,2,10,-2,1,2560
2204,2017,1,23,2016,12,26,0,0,12,0,2,2517
2205,2017,1,24,2016,12,27,0,0,11,0,2,2456
2206,2017,1,25,2016,12,28,0,0,12,3,1,2338
2207,2017,1,26,2016,12,29,0,0,13,1,1,1956
2208,2017,1,27,2016,12,30,1,7,11,1,2,2298
2209,2017,1,28,2017,1,1,2,7,11,2,3,2898
2210,2017,1,29,2017,1,2,3,7,10,0,1,10222
2211,2017,1,30,2017,1,3,4,7,10,-1,2,19352
2212,2017,1,31,2017,1,4,5,7,10,1,2,19236
2213,2017,2,1,2017,1,5,6,7,9,2,2,15655
2214,2017,2,2,2017,1,6,7,7,11,1,2,11473
2215,2017,2,3,2017,1,7,0,0,12,-1,2,11035
2216,2017,2,4,2017,1,8,1,2,15,-1,2,8451
2217,2017,2,5,2017,1,9,2,2,16,2,2,7277
2218,2017,2,6,2017,1,10,0,0,12,2,2,6514
2219,2017,2,7,2017,1,11,0,0,5,0,5,5697
2220,2017,2,8,2017,1,12,0,0,7,-1,2,4820
2221,2017,2,9,2017,1,13,0,0,7,0,2,4508
2222,2017,2,10,2017,1,14,0,0,5,-2,5,3484
2223,2017,2,11,2017,1,15,1,2,10,-1,1,3358
2224,2017,2,12,2017,1,16,2,2,13,-1,2,2586
2225,2017,2,13,2017,1,17,0,0,11,0,2,2725
2226,2017,2,14,2017,1,18,0,0,11,1,2,3043
2227,2017,2,15,2017,1,19,0,0,12,1,1,3028
2228,2017,2,16,2017,1,20,0,0,16,0,2,3126
2229,2017,2,17,2017,1,21,0,0,15,1,1,3012
2230,2017,2,18,2017,1,22,1,2,16,3,2,3907
2231,2017,2,19,2017,1,23,2,2,18,3,2,3393
2232,2017,2,20,2017,1,24,0,0,13,4,2,3115
2233,2017,2,21,2017,1,25,0,0,8,1,5,3069
2234,2017,2,22,2017,1,26,0,0,5,0,5,2840
2235,2017,2,23,2017,1,27,0,0,4,0,5,2876
2236,2017,2,24,2017,1,28,0,0,8,0,5,2855
2237,2017,2,25,2017,1,29,1,2,9,-1,2,3549
2238,2017,2,26,2017,2,1,2,2,10,0,3,2869
2239,2017,2,27,2017,2,2,0,0,14,1,2,2638
2240,2017,2,28,2017,2,3,0,0,12,1,1,2555
2241,2017,3,1,2017,2,4,0,0,12,2,2,2636
2242,2017,3,2,2017,2,5,0,0,12,4,2,2872
2243,2017,3,3,2017,2,6,0,0,12,4,5,3643
2244,2017,3,6,2017,2,9,0,0,9,1,5,3635
2245,2017,3,7,2017,2,10,0,0,10,3,5,3746
2246,2017,3,8,2017,2,11,0,0,12,2,2,4720
2247,2017,3,9,2017,2,12,0,0,12,3,2,5158
2248,2017,3,10,2017,2,13,0,0,10,3,5,6075
2249,2017,3,11,2017,2,14,1,2,12,5,2,8389
2250,2017,3,12,2017,2,15,2,2,9,3,6,7004
2251,2017,3,13,2017,2,16,0,0,8,1,5,5564
2252,2017,3,14,2017,2,17,0,0,9,3,2,5604
2253,2017,3,15,2017,2,18,0,0,11,2,2,5447
2254,2017,3,16,2017,2,19,0,0,14,2,2,6269
2255,2017,3,17,2017,2,20,0,0,13,4,2,6668
2256,2017,3,18,2017,2,21,1,2,12,5,5,6972
2257,2017,3,19,2017,2,22,2,2,15,3,2,5914
2258,2017,3,20,2017,2,23,0,0,15,6,2,5150
2259,2017,3,21,2017,2,24,0,0,13,5,5,6260
2260,2017,3,22,2017,2,25,0,0,17,6,2,6620
2261,2017,3,23,2017,2,26,0,0,18,6,2,6545
2262,2017,3,24,2017,2,27,0,0,9,2,5,8060
2263,2017,3,25,2017,2,28,1,2,12,2,2,10454
2264,2017,3,26,2017,2,29,2,2,14,4,2,8564
2265,2017,3,27,2017,2,30,0,0,18,5,2,9800
2266,2017,3,28,2017,3,1,0,0,19,7,2,9781
2267,2017,3,29,2017,3,2,0,0,17,8,2,11116
2268,2017,3,30,2017,3,3,0,0,17,6,2,9947
2269,2017,3,31,2017,3,4,0,0,18,7,2,13545
2270,2017,4,1,2017,3,5,0,0,16,9,2,6074
2271,2017,4,2,2017,3,6,1,3,18,10,5,9168
2272,2017,4,3,2017,3,7,2,3,16,8,5,16731
2273,2017,4,4,2017,3,8,3,3,23,10,3,6756
2274,2017,4,5,2017,3,9,0,0,25,9,2,6145
2275,2017,4,6,2017,3,10,0,0,26,12,2,6583
2276,2017,4,7,2017,3,11,0,0,23,12,4,6779
2277,2017,4,8,2017,3,12,1,2,20,14,5,8907
2278,2017,4,9,2017,3,13,2,2,17,9,6,8295
2279,2017,4,10,2017,3,14,0,0,15,8,5,8863
2280,2017,4,11,2017,3,15,0,0,13,5,5,9026
2281,2017,4,12,2017,3,16,0,0,18,6,2,10719
2282,2017,4,13,2017,3,17,0,0,23,8,2,12482
